44 1001
Wienhold, Frank G.
Institute for Atmospheric and Climate Science (IAC), ETH Zurich, Switzerland
meteorological station on Messfeld Hoenggerberg
permanent monitoring
1 1
2018 03 05  2018 03 05
0.0
time in minutes since 2018-03-05 0h00 GMT
18
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0  9999.0  9999.0  9999.0  9999.0 
air pressure (hPa)
air temperature (deg C)
dew point(deg C)
relative humidity (percent)
illuminance (log base 10 of value in Lux)
radiation (W/m2)
rain accumulated during 10 min measurement interval (mm)
mean vector wind speed (m/s)
mean scalar wind speed (m/s)
mean wind direction (deg)
peak wind speed  (m/s)
direction of wind peek (deg)
mean north component (m/s)
mean east component (m/s)
barometer status code
thygan status code
interface sensor status code
wind sensor status code
5
station data 
location: Messfeld HPS G41, CH 8093 Zurich, Switzerland
latitude 47.40650 deg north
longitude 8.51190 deg east
elevation 541 m above sea level
7
This data can be used freely for scientific analysis.
The user agrees to cite IAC ETH Zurich as source of the data
and to consult IAC ETH Zurich before data is used for publication.

      time     p_air     T_air     T_dew        RH     illum radiation      rain  wspd_vec  wspd_scl      wdir   wspd_pk   wdir_pk wcp_north  wcp_east      baro    thygan       ifs      wind
     (min)     (hPa)   (deg C)   (deg C) (percent)(log10lux)    (W/m2)      (mm)     (m/s)     (m/s)     (deg)     (m/s)     (deg)     (m/s)     (m/s)  (status)  (status)  (status)  (status)

      1040    929.69      7.50      2.30     69.51      2.06     -1.00      0.00      0.96      1.09     52.00      2.88     70.00      0.59      0.76         0        30         0         0
      1050    929.63      6.89      2.11     71.52      1.51     -4.00      0.00      0.88      1.00     58.00      3.05     67.00      0.47      0.75         0        30         0         6
      1060    929.61      6.02      2.17     76.28      0.74     -5.00      0.00      0.92      1.02     57.00      2.83      8.00      0.49      0.77         0        30         0         6
      1070    929.63      5.42      2.15     79.44     -0.14     -5.00      0.00      0.78      0.89     50.00      1.81      6.00      0.50      0.60         0        30         0         6
      1080    929.65      5.20      2.04     80.01     -0.86     -5.00      0.00      0.89      0.94     54.00      2.51     61.00      0.52      0.72         0        30         0         6
      1090    929.66      6.20      2.05     74.70     -1.48     -5.00      0.00      0.95      1.04     58.00      2.10     87.00      0.50      0.81         0        20         0         6
      1100    929.66      5.70      1.89     76.42     -1.78     -5.00      0.00      0.88      0.92     63.00      1.97     60.00      0.39      0.79         0        20         0         6
      1110    929.61      5.08      1.90     79.90     -1.87     -5.00      0.00      1.13      1.19     64.00      2.91     49.00      0.49      1.02         0        20         0         6
      1120    929.62      4.86      1.87     80.93     -1.87     -5.00      0.00      1.11      1.19     61.00      2.91     16.00      0.54      0.97         0        30         0         6
      1130    929.62      4.40      1.71     82.62     -1.87     -5.00      0.00      0.84      0.90     52.00      2.19     66.00      0.51      0.66         0        30         0         6
      1140    929.66      4.73      1.80     81.29     -1.88     -5.00      0.00      0.88      0.93     67.00      1.77     43.00      0.35      0.81         0        30         0         6
      1150    929.68      4.61      1.73     81.58     -1.91     -5.00      0.00      0.85      0.88     65.00      1.87     74.00      0.36      0.77         0        30         0         6
      1160    929.70      4.61      1.70     81.33     -1.95     -5.00      0.00      0.62      0.67     58.00      1.92     62.00      0.33      0.53         0        30         0         6
      1170    929.72      4.77      1.67     80.27     -2.03     -5.00      0.00      0.50      0.53     57.00      1.12     27.00      0.27      0.42         0        20         0         6
      1180    929.72      3.81      1.45     84.55     -2.09     -5.00      0.00      0.58      0.62     58.00      1.33     77.00      0.31      0.49         0        30         0         6
